library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Bank Marketing,save_csv,0.005366041138133343,0.009567420599812807,0.0059961976405988535,0.0012993979348333313,0.00015601791661576343,0.0001466826427229887,3.7902828312169326e-05,6.992462618965517e-05,4.493282330199434e-05,0.000935506243975367,0.01406390829940344,0.010434491281389664
Bank Marketing,save_json,0.005178733866003962,0.0067800615528919375,0.007817268351057475,0.0012447293089471274,2.5420281376847305e-05,1.5599955871794854e-05,1.245402921921181e-05,1.0670255190883166e-05,3.6817682057970985e-05,0.005517303808096558,0.009716353562598846,0.009452965877379314
Bank Marketing,sort,1.2499677671957673e-06,2.9361889334975373e-06,2.4250625068965518e-06,2.890857179487181e-06,2.3450337635327636e-06,2.418757753846153e-06,2.258314726322752e-05,1.8163352421652417e-05,8.222473157608702e-06,5.1483438780788174e-05,2.472775652173913e-06,1.334616347826087e-06
Bank Marketing,sum,2.860560557333334e-05,2.3979059037037027e-05,3.470420992118226e-05,8.317364805747126e-06,4.140733258620691e-06,3.595258815270937e-06,3.582193887566137e-06,3.9707253497536945e-06,1.239287805418719e-06,2.0036832761083743e-05,2.6459643899999995e-06,5.9310819138461535e-06
Bank Marketing,unique,4.468629867806263e-05,3.959264832266012e-05,6.69970405960591e-05,1.4571125551724131e-05,4.885775337438424e-06,5.481688995073891e-06,4.20085753448276e-06,1.2002755489130433e-06,4.391314310344829e-06,9.833239830769224e-05,1.5788353643874644e-05,2.5118482917378926e-05
Drug Review,concat_dataframes,3.039622243333334e-06,4.727195380000001e-06,8.441712972906406e-06,0.00017931075528850566,9.580155040000003e-06,4.398052046296296e-06,1.5185189310344827e-05,1.6717135652173918e-06,3.5227432938461524e-06,1.176477090909091e-06,7.788106884057967e-07,8.800768458498027e-07
Drug Review,count,0.005829517924046795,0.005711462976330043,0.003491447509337443,2.439232577126438e-05,2.039456584126985e-05,3.934216680574714e-05,1.5267775073891631e-06,5.053942240229883e-06,2.702148878306878e-06,2.115233402e-05,3.088580370574713e-05,8.074427162561576e-06
Drug Review,drop,2.23554149002849e-06,1.2091713460144932e-06,7.622062243842364e-06,3.624329761576354e-05,3.494013797101449e-06,8.374230135467977e-06,2.5719535641025645e-06,2.6000121640211633e-06,2.369852312169312e-06,8.072713472413794e-06,1.0504258695402297e-05,7.449721964367816e-06
Drug Review,dropna,5.307061568965518e-06,3.346535052910053e-06,3.665386395384616e-06,6.909157696091954e-05,4.5834165067816094e-05,3.637760877777777e-05,0.00010216002772167493,0.00011490941417980296,5.1335683581538484e-05,3.070675921182266e-06,4.029295515669517e-06,1.959059166666666e-06
Drug Review,fillna,2.830547650246305e-06,1.8687813019943024e-06,4.317308221674875e-06,4.17710231034483e-05,2.7084387412643697e-05,3.1166217827586195e-05,7.714130902645503e-05,9.256515147044334e-05,6.890586078571429e-05,1.957481773846154e-06,5.804182805418718e-06,3.3786331034482766e-06
