library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Student Exam,dropna,2.601773519080697e-08,1.8975233628558997e-08,1.0609824130362694e-09,3.771209882306203e-08,1.7846610468586765e-08,2.907799064259123e-08,1.178821112046401e-08,1.2326607285384403e-08,2.3766982890780172e-08,1.4640369302530985e-08,7.671062985295346e-09,1.0420377196038732e-08
Student Exam,fillna,1.3806955762601934e-08,1.4815500821782648e-08,2.9052842784523237e-09,3.299831407136894e-08,3.607781622874991e-08,3.9368637510633673e-08,3.0068527118641034e-08,1.8778404703050228e-08,2.4804833672561897e-08,1.481301035199349e-08,1.5286207452544966e-08,1.2338822561386246e-08
Student Exam,groupby,2.8437790564272378e-08,2.5336231732290284e-08,1.9605996233946545e-10,2.3023700820257357e-09,2.305321466902332e-08,2.888240175352142e-08,2.632153971520319e-08,2.2982547910754517e-08,2.192086223541814e-08,1.3404876251744975e-07,7.333919938901067e-08,1.0541942270186718e-07
Student Exam,isna,3.0214062726581734e-08,1.924014669781883e-08,1.2577871229513772e-09,4.662108757166215e-09,3.4384581445356825e-09,2.8194240427893633e-08,2.903393097261138e-08,1.9944132064519494e-08,2.449528997275986e-08,8.519734349168356e-08,1.8735808785448892e-08,7.529975228132898e-08
Student Exam,load_csv,1.8326560481135047e-09,5.174023652871237e-09,5.799480751137169e-09,4.493663421444363e-07,2.5560502821902886e-07,3.8289303235599434e-07,2.090852630823395e-08,1.0095694354580565e-08,1.9471535600091928e-08,6.76626659881729e-06,1.8408308048212964e-06,3.233618634413904e-06
Student Exam,load_json,4.391581210067372e-06,9.75052584543072e-06,1.141038461394896e-05,8.674838209261696e-06,9.190498257632526e-06,1.5099922641287761e-05,9.482003891156067e-06,1.4654503148581524e-05,9.31307422750164e-06,2.4220911598569524e-05,7.286562105483762e-06,8.039441311103404e-06
Student Exam,max,4.134755310891501e-06,3.7086596181644138e-06,3.7179392722527027e-06,5.063209490192682e-09,2.747286398987299e-08,2.986491424429592e-08,4.385946051420155e-09,2.4663664861927853e-08,2.4565283464757654e-08,2.91836193451144e-08,3.422358432553413e-08,2.7329521114043087e-08
Student Exam,mean,3.1943198581968545e-08,2.5252840458032897e-08,7.119748272936076e-08,1.2989664855363502e-10,2.269701543733738e-08,3.141955937679322e-08,1.398948166425812e-08,2.3639801201408266e-08,1.5792136001736114e-08,3.883517452917733e-08,3.8088309010712465e-08,4.877496018288132e-08
Student Exam,merge,8.526013193514658e-09,1.033271050330474e-08,1.5281828269157933e-08,1.3092018456532235e-07,4.4667791861196274e-08,8.635280120956082e-08,0.0022206868123395575,0.0015423549195431375,0.0011767290239634218,9.196691691608073e-09,1.3081398719804624e-08,2.195143019177096e-08
Student Exam,min,9.714004217856913e-07,6.641246618741269e-07,4.6568266295338544e-07,1.8993181618911587e-09,2.1949249941469064e-08,3.0639283318906576e-08,,,,3.356855437721974e-08,6.383692178902888e-08,2.7702985439994972e-08
Student Exam,replace,1.5279003711273913e-08,1.4632895865632592e-08,4.923710857747481e-09,1.4491199866472864e-09,1.1961010467788909e-08,2.850101318681234e-08,,,,2.6420286954377647e-08,3.4938036227084375e-09,2.3698941311949997e-09
Student Exam,save_csv,2.3007218246037153e-05,3.609707533517317e-05,4.768868995604301e-05,5.148791826836464e-06,9.666564061752282e-08,2.191107434420541e-07,5.5040421567712266e-08,5.4784305494949314e-08,6.491961955431633e-08,1.6650197946474882e-06,3.3163086814862384e-06,6.637115784437872e-06
Student Exam,save_json,2.9180318868519115e-05,1.1112686273428672e-05,0.00014791560473524396,4.239481076107261e-06,4.457562852167024e-08,2.381890835985025e-07,4.801414978716031e-08,2.7550110566775848e-08,7.672079580217799e-08,1.1108426092589612e-05,7.35530955819681e-06,4.257857053953471e-06
Student Exam,sort,2.5646942760077355e-08,2.6263682682040823e-08,1.2625055963645998e-10,6.052996645946523e-09,2.2108390802367607e-08,2.677436108224898e-08,6.715907002769207e-09,8.297846035904863e-09,6.869541420670132e-09,5.254299403998991e-09,5.531500111376582e-08,4.398516253795315e-08
Student Exam,sum,2.651884700229623e-07,1.065349952023332e-07,3.759568508333029e-07,2.855864143687709e-09,2.2944647985922595e-08,2.7843791146039773e-08,1.1510349704548088e-09,1.4124204543465073e-09,9.458785059551774e-10,1.7359431960054117e-08,5.6191596834257574e-08,4.338095136494045e-08
Student Exam,unique,2.0550804208595747e-07,7.161465918012678e-07,2.4218154492654425e-07,2.70796520385289e-09,2.7939078982481894e-08,2.830622600462337e-08,2.0813408927379164e-08,4.076369670155996e-09,5.325064517572758e-10,7.752474828474732e-08,3.8730692114685745e-08,6.83912404989869e-08
US Census 1990,concat_dataframes,1.1695930914098005e-05,2.396540534961326e-07,2.459377942920912e-07,2.941406025532465e-06,3.6886646789657096e-05,0.005948329139887235,8.712145376489149e-06,7.4552110646990196e-06,8.931395583248433e-06,3.4987553880227727e-06,1.0291855352306968e-06,7.54378451498852e-08
US Census 1990,count,0.0012837140185853137,0.0006605579802931902,0.0006915481059927793,0.0002269292200125343,0.0002519455704038106,0.0002343652345657001,8.173540083503008e-06,2.7587846568752683e-05,3.25548039724681e-05,2.0944598161898622e-05,3.309738286620356e-06,4.910904650536212e-06
US Census 1990,drop,1.6177269514429665e-06,1.1620437168528896e-06,1.0050358725138036e-06,0.001050685052007339,6.956120617173434e-05,5.660506422597916e-05,9.402109885910972e-06,3.435253829191766e-07,1.0352189849662172e-07,1.6156938744094784e-08,1.727927212589003e-08,5.564851605975836e-10
US Census 1990,dropna,8.79229571605172e-08,1.3382824753145423e-09,1.7031680954450289e-09,0.0026220019740260127,0.0060666494769447635,0.006492559329294692,6.345865868436468e-06,5.38545141990702e-06,8.439253010518837e-06,7.207484713193348e-05,1.096313608642061e-05,7.412789910048688e-06
US Census 1990,fillna,2.3858565693717855e-08,3.1049159168526883e-09,1.082680534597681e-09,1.5992111062671128e-06,0.006340971136927659,0.0066448046868392095,4.592155718894659e-06,1.1925112670632064e-05,1.0185247668809343e-05,6.0183869959800395e-05,4.03878572912105e-05,6.400633922974775e-05
US Census 1990,groupby,9.131926694850036e-10,2.0019706948652994e-08,9.291908654346409e-09,3.130795852453602e-08,2.7591484771012853e-08,6.256555109386031e-09,1.0972765098238407e-05,9.772549069824227e-06,1.1277171880196e-05,0.0004116909258049542,1.7565725675925667e-05,0.001156079020410846
US Census 1990,isna,1.9035763637151672e-08,1.5769620762219713e-08,4.50030140661564e-09,1.9189055048901814e-08,1.8129326131254777e-08,1.8010148872643592e-08,9.390619817479427e-06,2.4111184919612653e-05,1.3442401480508316e-05,6.285899716459982e-05,1.770854764537546e-06,7.500194501867248e-06
US Census 1990,load_csv,5.4545164690435755e-08,1.2739688127008062e-07,1.1039064656609777e-07,0.00413152735098263,0.013525570007835115,0.011625466414585211,1.1318576809099776e-05,1.0284782328326687e-05,1.0994751446259564e-05,0.0018719424674774633,0.11725394072863546,0.1208467054549044
US Census 1990,load_json,0.3061095275376528,0.17270460443805524,0.05895899112687436,1.7638516364556067,0.15760498184866734,0.3928773584229558,6.704631032580215,11.294280177138774,17.217484438599353,4.79974962606327,0.666460098785966,1.8923255363425004
US Census 1990,max,2.9927481139428863e-05,0.00013936295882152229,0.00015055031071563134,4.031540842773038e-08,2.537232240297003e-08,2.9643073524300814e-08,1.1962136280654364e-05,1.0865130041202614e-05,1.0864128091501405e-05,1.2509881707498704e-05,1.1264852810722674e-05,1.4934250686274922e-05
US Census 1990,mean,5.98814073247502e-05,4.3739357008782924e-05,7.107794045890026e-05,3.0823185826434304e-08,1.6952128589753092e-09,3.0827756244682267e-08,1.8941518842853622e-06,3.2560847406178565e-06,7.418591928853962e-07,3.0749576388365603e-06,2.540744474525746e-07,1.266555031294982e-07
US Census 1990,merge,5.674555246193044e-06,7.650470498687665e-06,6.167492538865184e-06,0.0011972944710431632,0.0011567846937250372,0.0009801445450494755,2.550859003691505e-08,8.647330442183624e-06,1.9555755939787768e-09,7.468382381671e-06,2.4263796187066455e-07,9.093209372715744e-07
US Census 1990,min,0.00012700277528931522,0.00018277775408734312,0.00017098183969415525,3.641257568160449e-08,1.6454734070688046e-09,2.680243931368954e-08,,,,1.810800877474618e-07,9.693052515495582e-08,1.1264085435964328e-07
US Census 1990,replace,1.8187404685738458e-08,1.65060535191434e-08,1.0995667371786256e-09,3.0029686197212726e-08,2.4681229525028136e-08,6.969791672580935e-09,7.1180918471706274e-06,1.0575539552495757e-05,6.954727864875793e-06,1.2792305906468566e-05,1.091687573441945e-05,1.256878467711165e-05
US Census 1990,save_csv,0.4594575221568732,0.4221634899871702,0.5488911940969942,0.12880347860897753,0.04555823242338951,0.0726922549823534,0.015180740860275443,0.02785320722104059,0.010889782147708485,0.2742835793198349,0.01196404593989131,0.01588078499406342
US Census 1990,save_json,0.11098267186757337,0.3950859041353791,0.5292686579547387,0.0028527834405119054,0.008117878878307262,0.2824255679428836,0.2692060197180017,0.27705940809788693,0.41414004016518424,0.04420888992738946,0.10949034198181895,0.04855739385266564
US Census 1990,sort,0.0013838482065853903,1.8739447323135926e-08,1.749241117318755e-08,6.289344775576004e-05,0.004476736435082848,0.005001029818590893,2.686790096818037e-05,2.7020479020699235e-05,4.127455983681185e-05,0.00023200090750525248,6.098549951296255e-05,2.3662518823396623e-05
US Census 1990,sum,0.00015884972040455052,1.577278207624507e-05,2.296269548268377e-05,2.9696921360327223e-08,2.60221602876228e-08,2.927486145810305e-08,1.3291634797363621e-05,1.3582485097615475e-05,1.4437317205276422e-05,8.922600611667293e-07,9.509697625057586e-07,3.387116085831266e-07
US Census 1990,unique,1.3050727490432665e-05,0.00021617320951966727,0.00012740776260157275,3.53387243105574e-08,5.0835817206856607e-08,3.711575588787292e-08,4.861178866800766e-07,4.640193884743283e-07,2.1422399990674906e-07,3.6361510578559685e-06,9.024369971428523e-08,3.332733583122761e-07
