library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Adult,concat_dataframes,0.00012132053937471268,7.689950968850578e-05,0.00013436082336091957,1.4305531567816085e-05,8.652035843678163e-06,1.0032461609195399e-05,1.7366951696551717e-05,1.6677479747126434e-05,3.928286781609197e-05,2.910166955057472e-05,2.4594284258620696e-05,2.1339506148275866e-05
Adult,count,0.000139126752257472,0.00021838551173448257,0.0002141781508057465,1.7576905581609205e-05,4.338385999999998e-06,6.287346524137937e-06,6.2113125333333335e-06,4.8656009206896555e-06,3.447198116091953e-06,7.409858629885058e-05,3.950782748160919e-05,2.3896998764367837e-05
Adult,drop,2.3266885702298857e-05,4.532551398160921e-05,2.510834345402298e-05,1.4727754805747119e-05,5.90359316781609e-06,5.934984419540228e-06,2.2356716919540248e-05,3.787163285057471e-05,2.2663698667816096e-05,5.7719636091954024e-06,8.215641406896554e-06,3.0266452827586206e-06
Adult,dropna,7.577271596551724e-06,9.687876860919538e-06,5.210099788505746e-06,5.906973066781614e-05,6.645206298850578e-06,5.360193610344841e-06,0.00028215351271264355,0.0001595767264195402,0.00014285911032758621,5.964456144367819e-05,2.9060162781609182e-05,3.1082029613793085e-05
Adult,fillna,6.56811561954023e-06,8.532689581609195e-06,8.940650340229886e-06,1.681454453333332e-05,1.294532734367814e-05,1.0767011288505723e-05,0.00019680387085517232,0.00012693892368850578,0.0001334618398172413,1.3655770424137923e-05,0.00017829533761954023,1.227841001034482e-05
Adult,groupby,6.863323679310343e-06,4.987446309195401e-06,4.456714902298851e-06,7.891159498850575e-06,4.857743316091954e-06,3.5300589988505744e-06,0.0001539408202022988,0.00016698167536206902,0.00014727458669999992,0.02951604128202759,0.000953659682505747,0.010709300762947122
Adult,isna,6.572322579310346e-06,7.535672437931033e-06,9.249414902298854e-06,7.2227287862068975e-06,6.258162234482757e-06,6.978038047126435e-06,0.0003818380701160918,0.0002615481551551724,0.00044100876443678157,0.0012948830599126438,0.00019032227646091944,0.0003512373650816091
Adult,load_csv,0.0016167132245471266,0.002097434535926438,0.002059249415379311,0.00018474731101609225,0.0003210837749379319,0.0002837440105057473,0.01502304683697126,0.014765606641012648,0.014250892235816093,0.0020609436447919594,0.0012619371218402294,0.0008471937497517239
Adult,load_json,0.007497530773955192,0.008962289035481628,0.010169850508047145,0.003554238513558609,0.002264686301719551,0.003515185406998846,0.0034570654359586226,0.002748277477458623,0.003715016686340231,0.0054478756589069,0.005730632862340235,0.015351811514731036
Adult,max,0.0001227441916195406,7.872127775747146e-05,0.00013000562556781647,7.231555798850575e-06,5.222321274712644e-06,1.4298608609195402e-06,3.127229709885057e-05,4.7197605719540235e-05,2.8559439489655178e-05,3.2901840998850586e-05,4.181286915057471e-05,3.54122892195402e-05
Adult,mean,4.055782013333342e-05,4.9352449426436514e-05,0.00010207265450574717,1.1084987205747128e-05,1.6198743402298856e-05,1.9349156464367816e-05,2.1572027357471268e-05,1.944899175747126e-05,2.1966935495402293e-05,4.0505512782758623e-05,0.009481251801581608,0.0003292104820275863
Adult,merge,5.9023432924137945e-05,6.14017172367817e-05,7.75312970126438e-05,7.126216100689636e-05,0.00012036328058505743,0.00011571699163333315,2.0848832210763737,1.975608426127927,2.0566307898679237,8.718229274712644e-06,1.7508545351724143e-05,2.42088852137931e-05
Adult,min,9.893280437816075e-05,0.00021947674188620717,0.00029644057272298853,7.292954116091955e-06,3.2660250448275863e-06,3.8270752689655174e-06,,,,7.252352621724137e-05,3.662577184482756e-05,2.2968373057471316e-05
Adult,replace,9.297247964367817e-06,1.0458921429885057e-05,8.859001995402298e-06,1.433835818850575e-05,1.2202505564367818e-05,1.2684881264367813e-05,,,,9.85665797816092e-06,8.560372234482759e-06,8.048049936781608e-06
Adult,save_csv,0.004839713033512672,0.008961226180654036,0.005800288211236819,0.0009830136933896595,0.0003281298554758626,9.215696816551675e-05,0.00031835498630344817,0.0005156634797517248,0.0004843264507367819,0.002010257354671271,0.0005279418841620678,0.0005104945461609204
Adult,save_json,0.0034550545438034683,0.004666291435126417,0.006440048237305791,0.0002844159487402297,6.861195723678132e-05,0.00016534373839195406,8.886799845517229e-05,4.5055513803448336e-05,4.024770949999995e-05,0.0010478889821482758,0.0005813058086436769,0.0004947052396551727
Adult,sort,2.818870326436782e-06,7.128913844827587e-06,6.537035637931034e-06,1.045230509885059e-05,5.8231145620689666e-06,6.890303788505745e-06,9.919831086091956e-05,0.00010828719174712649,0.0001163969716781609,3.0955408805747125e-05,3.0217825029885066e-05,0.00043130474988505735
Adult,sum,0.00016454473004712632,9.736521064482745e-05,6.734696363678123e-05,4.6159635862068965e-06,3.3122732057471264e-06,7.756364920689656e-06,1.4448470050574713e-05,2.3021231067816094e-05,1.8276610644827586e-05,6.111878099310346e-05,4.0967424413793114e-05,5.825260927471266e-05
Adult,unique,0.0001614804977931033,7.201983657586215e-05,0.00019615240480574692,9.950579360919538e-06,4.352645889655173e-06,4.363741581609196e-06,3.838654958160917e-05,4.884163791264366e-05,3.0349178943678164e-05,2.729035840919541e-05,4.259701585747127e-05,5.477400777126438e-05
Bank Marketing,concat_dataframes,3.666385892988503e-05,7.868799713678159e-05,6.737715396436781e-05,2.0530992547126436e-05,9.362319936781608e-06,6.945705567816089e-06,2.767874152298851e-05,1.7758079385057476e-05,1.366764824022988e-05,2.3016362712643677e-05,5.038029858505748e-05,1.4517298024137934e-05
Bank Marketing,count,0.0002607266039643677,0.0004820882409988503,0.0002513587832747116,2.238729761954018e-05,2.2620828047126476e-05,4.173954766091956e-05,2.2003400103448267e-06,6.050988137931032e-06,7.034143885057472e-06,7.022311337931036e-05,0.06524766556454714,0.0010614796685160918
Bank Marketing,drop,2.1552864860919547e-05,1.2385544240229886e-05,8.333094625402298e-05,4.1673050671264384e-05,8.408755501264371e-05,9.484913501609196e-05,1.986447784022988e-05,1.5844082562068977e-05,1.4139976212643682e-05,1.5452010126436785e-06,6.329912722988506e-06,5.267510322988507e-06
Bank Marketing,dropna,3.85216243678161e-06,3.795698257471266e-06,2.5091453574712645e-06,7.272269189540224e-05,1.1161023558620685e-05,1.499883039655172e-05,9.777672382643677e-05,0.00016074487697126434,0.00014612519253333334,2.983768789540232e-05,1.7950795098850602e-05,2.9870080799999992e-05
Bank Marketing,fillna,5.579300722988507e-06,6.913710299999999e-06,6.686085550574712e-06,6.454243834482781e-06,9.76866871724136e-06,1.8409448741379317e-05,0.00013822723982643678,0.00015278521584367817,8.576494285172413e-05,0.0061362670162402305,0.002814547656906896,0.039080170603357466
Bank Marketing,groupby,2.6326150298850577e-06,5.697495016091955e-06,4.1153563505747126e-06,1.0706343291954024e-05,7.603992437931034e-06,2.2506553333333337e-06,0.00020620582542988503,0.00013871257430919526,0.0001525974764931034,0.003978274784254025,0.001824464865826437,0.010752632771029886
Bank Marketing,isna,4.929625627586207e-06,8.445913512643678e-06,4.821987665517241e-06,1.1827185705747133e-05,9.8614814954023e-06,1.5259260047126435e-05,0.00020145759207931035,0.00016747262508505753,0.00017749827516781602,0.01615636015586782,0.0011581296366310336,0.0015105158492919536
Bank Marketing,load_csv,0.0003149452212919541,0.0004251824330758619,0.00018926201037816072,0.00011326918418850623,0.00012518567653333295,0.00025212246616551767,0.0132275236823,0.013417071670805749,0.014642038578529889,0.00031954735856206784,0.00044446972131034307,0.0035654561630850574
Bank Marketing,load_json,0.008988490676271263,0.010874150246593075,0.005227722689334478,0.00759314746333792,0.004572492913816102,0.007565683230902295,0.005790822149747114,0.004650846354868978,0.004635313817705747,0.03782151968786779,0.02366184184287476,0.02242208712827128
Bank Marketing,max,0.0001838525529298852,0.00022863885308160937,0.00022638776280919562,1.1698197103448277e-05,4.887735734482759e-06,4.670111219540229e-06,,,,4.8668624754023e-05,3.364361570574712e-05,0.0006475178436793103
Bank Marketing,mean,0.000837939860791954,0.0009389392103264364,0.0007556596637712649,9.341255195402303e-06,1.4395290822988506e-05,1.887888292988506e-05,2.932514852988506e-05,1.8713654878160908e-05,1.602868784022989e-05,3.537370821264367e-05,0.0021737016955643675,0.0025687465524643687
Bank Marketing,merge,0.00012776097328850582,0.000188530686524138,0.00010035337933333336,0.0002945774726160923,8.90351567367807e-05,8.901705090689658e-05,7.3729372370334065,7.57267096751658,7.128904417478703,2.5191955627586205e-05,0.0016674630411724139,0.0011257354241850576
Bank Marketing,min,0.00028952672937931006,0.000524237510478161,0.0005696529910816095,1.01380587e-05,7.0510096367816095e-06,2.2916223781609196e-06,,,,0.005689719344093104,0.0007715602072413797,3.286158232643677e-05
Bank Marketing,replace,8.96833411954023e-06,7.354421981609196e-06,7.917802598850575e-06,8.639444340229882e-06,4.876390482758618e-06,1.392779530574713e-05,0.00047830988319655203,0.00037025048256206916,0.0007089138170988503,9.441306488505748e-06,6.108964791954024e-06,8.854707757471266e-06
Bank Marketing,save_csv,0.005366041138133334,0.011745211231067788,0.005996197640598753,0.0012993979348333384,0.0005679020361333321,0.00014668264272298988,0.00040508331349885165,0.00025358993737471266,0.00025456171678275895,0.0011792458067827578,0.014063908299403424,0.01043449128138965
