library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Bank Marketing,replace,2.2018209698406484e-08,9.568647467220261e-09,1.6213342841987964e-08,3.253044949020974e-08,1.4851877884358693e-08,2.737067592241481e-08,9.93541587131301e-06,8.312321566223898e-06,3.713080363093144e-05,2.17068345173403e-08,1.594719176226983e-08,2.096202402053519e-08
Bank Marketing,save_csv,6.512488636359921e-05,0.00012354301760047305,0.00010107993677394463,1.8485554113763595e-05,8.9061555917365e-06,1.5640455398818215e-06,1.4544836754198345e-05,4.297399448336093e-06,5.436024168607903e-06,1.27721314976074e-05,0.00020514555169595146,0.00014736171810550235
Bank Marketing,save_json,7.701054573125242e-05,8.073235881899333e-05,0.00017479321857427507,5.3188669218128876e-05,3.111246253972989e-06,4.851751083509691e-06,2.534660338249364e-06,2.2404476360850986e-06,1.246443604409461e-05,8.669970268224539e-05,0.0001387991706520034,0.00016351304428539363
Bank Marketing,sort,1.9568265924629628e-08,1.3297384632995558e-08,1.2043022085065467e-08,1.4156477451333252e-08,1.397552996592634e-06,1.3626890774540103e-06,2.0570029797564375e-06,1.832401626847205e-06,1.8892816175222909e-06,3.6323940319355594e-05,2.5546967924518038e-05,2.4382540775853193e-05
Bank Marketing,sum,2.9758075271828793e-06,4.75856849806108e-06,2.2176495872110973e-06,3.668505820346104e-08,1.261334432456221e-08,2.617914436546731e-08,1.4166786956002872e-06,1.4710515452814526e-06,1.3391396529296448e-06,8.823173535849129e-07,1.7415115990678652e-05,7.851790138144818e-06
Bank Marketing,unique,4.858413274896723e-06,9.065988471798734e-06,9.342802546786388e-06,1.3146523036309313e-06,1.4950421410535068e-06,1.6566031990413606e-06,1.431679259860778e-06,1.3815278161823663e-06,1.5073269782439084e-06,7.612559045100927e-05,3.324840913958057e-06,3.038018474336305e-06
Drug Review,concat_dataframes,2.5720265523170612e-06,2.391821024910555e-06,2.319469575630265e-06,2.399394187882905e-06,1.4987669403424375e-06,5.842794546973358e-07,1.8068331182699802e-08,2.0372256692840497e-08,1.4203890350997739e-08,9.633829874432885e-08,2.435291006825502e-06,1.5543901402755361e-06
Drug Review,count,6.994752608476821e-05,4.095506662573477e-05,5.591837085328979e-05,2.836352297143208e-07,1.7958861401413702e-07,9.244085991594391e-08,1.2215510146599889e-06,2.1462839826218714e-08,1.73946663663024e-08,0.0005925592960996559,2.1918829199928244e-06,4.0231430247509184e-08
Drug Review,drop,1.7282684533209665e-06,1.5029902980999397e-06,1.6449902655014277e-06,2.061650077367878e-06,3.628146653201058e-08,4.025933448581386e-08,1.3056897108296908e-06,1.3668120599917413e-06,1.4115447054232308e-06,1.72466241502683e-08,1.9791473957526705e-08,1.7239187789673385e-08
Drug Review,dropna,1.7864883555626496e-08,1.3275845093492894e-08,2.7060672105160614e-08,2.0126454718143336e-06,1.3912737434414628e-06,2.1784182617738013e-06,3.861214349592626e-06,4.282303729760557e-06,3.7470334553358856e-06,2.0593830677380387e-06,1.9399244894137223e-06,2.0357745070449326e-06
Drug Review,fillna,2.029122332840396e-08,1.6004534031134986e-08,2.7606085101152836e-08,3.161809069030788e-07,3.458955950986575e-07,2.2125912975709997e-07,3.0447010640168685e-06,4.303176869425737e-06,3.314857004146797e-06,2.193436872643622e-08,1.821309823774514e-08,1.7153025907448187e-08
Drug Review,groupby,1.0217906137037277e-08,1.1391387425677577e-08,2.1906232410169606e-08,3.5124066573250946e-08,2.4759658023459687e-08,3.2414198818283734e-08,4.0189184953655934e-06,4.036919159293079e-06,4.2064142005189296e-06,6.314215034925061e-05,8.845996079663058e-07,0.0003724931628429943
Drug Review,isna,1.7631332568647497e-08,1.216350269139723e-08,2.438275851875321e-08,1.4085447215338286e-07,6.251107596204312e-08,7.31134783020324e-08,7.864982201200538e-06,9.541811556476844e-06,6.891833126424394e-06,0.00012146948960201195,1.0024761361926517e-05,1.0408639563224716e-05
Drug Review,load_csv,1.866146181631244e-05,1.629515456695384e-05,1.7399280467094072e-05,3.364695895946135e-05,0.0002181138268712267,0.00022768276238273734,0.00044256389965163366,0.00044631245709961053,0.0003890175983155783,8.377492105176066e-05,0.0001612264291261651,0.0001510580379699186
Drug Review,load_json,0.003836407500555435,0.004972555787837389,0.006078904468784287,0.13706732587876205,0.004094638123020621,0.00795017000500506,0.0006416939967724501,0.0008035047381620249,0.0006833847661070358,0.006616588015353952,0.00859656116681097,0.004876116837859945
Drug Review,max,1.3802408276289405e-05,6.626440814874708e-06,1.0180079997574524e-05,3.4620839757224057e-08,2.9195317325900588e-08,3.047008548512903e-08,,,,4.963779027658066e-08,5.946344244359764e-05,2.4650895347190105e-05
Drug Review,mean,7.236052815694674e-06,9.30361829292693e-06,1.0451849362488213e-05,3.366512410348252e-08,1.636201285503473e-06,1.556428369910707e-06,1.9269160692152276e-06,1.5113341042241214e-06,1.5126392252009196e-06,0.00035487566074597,4.875066781551138e-05,0.00011631325430966675
Drug Review,merge,1.1478164297572213e-05,1.037366949370566e-05,1.0286387884267318e-05,4.68871548803394e-05,1.5876632183834638e-05,2.5118304309324046e-05,1.5915240272541352e-08,2.1005586464610376e-08,1.9433620526346504e-08,0.13343417962713564,1.347327449481271e-06,1.3640127329788887e-06
Drug Review,min,2.4212450700593547e-05,7.969422044579524e-06,2.029041067424094e-05,3.5173329562853965e-08,2.8626977222948453e-08,3.1551293766656065e-08,,,,0.00023997908724001057,0.00013530404069618404,0.027525544317859918
Drug Review,replace,2.1158820836926957e-08,1.568191117090633e-08,2.942272177519535e-08,6.971535781460478e-08,9.317656586115604e-08,1.2767668025865746e-07,3.3872677459479306e-06,3.675283721739238e-06,2.756086167931334e-06,2.4984182471537672e-08,2.6101167935555706e-08,2.5024208601583323e-08
