library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,category,,,,,,,,,,,,
Water Potability,I/O,0.0253982543945312,0.02563059329986565,0.02536797523498535,0.03067338466644285,0.01919531822204585,0.019216775894165,0.0085408687591552,0.00852012634277335,0.00881278514862055,0.02030825614929195,0.015875816345214802,0.01569521427154535
Water Potability,Aggregation,0.01272904872894285,0.012740731239318799,0.0126925706863403,0.0009930133819579501,0.0007002353668211999,0.00069320201873775,0.0008511543273925001,0.0008985996246337,0.00084853172302245,0.0044561624526977,0.0041224956512450495,0.00374448299407955
Water Potability,Missing,0.0008004903793334499,0.0009459257125854,0.00081503391265865,0.0012887716293334501,0.00084936618804925,0.0008376836776732501,0.0017988681793212,0.001840591430664,0.00186717510223385,0.0035144090652464996,0.0026981830596923,0.0027904510498046498
Water Potability,Row/Column,0.0040349960327148,0.004080295562744101,0.00396049022674555,0.00187897682189935,0.00114858150482175,0.0011322498321533,0.0007288455963134,0.0007742643356322501,0.00079739093780515,0.00223875045776365,0.0020525455474853004,0.0020692348480224002
Student Exam,I/O,0.3293458223342895,0.3303898572921753,0.32260894775390625,0.16613674163818354,0.0790627002716064,0.07880508899688715,0.0246521234512329,0.024596452713012647,0.024239063262939398,0.19181537628173825,0.18167555332183832,0.1795392036437988
Student Exam,Aggregation,0.0206025838851928,0.0209481716156005,0.02010095119476315,0.0011072158813475999,0.0006904602050781,0.0006921291351317999,0.0008848905563354,0.00102591514587395,0.00097966194152825,0.006333351135253899,0.0052672624588012,0.003729224205017
Student Exam,Missing,0.00353693962097165,0.0035157203674316,0.00352740287780755,0.009813189506530701,0.0064132213592529,0.00641453266143795,0.003427505493164,0.0034425258636474497,0.0035021305084228,0.0112138986587524,0.00868844985961905,0.009531617164611799
Student Exam,Row/Column,0.00956094264984125,0.00957918167114255,0.009539008140563899,0.00574934482574455,0.00245130062103265,0.00245082378387445,0.0014871358871459501,0.0014575719833373499,0.00146627426147455,0.00242352485656735,0.0024055242538452,0.0023947954177856003
Adult,I/O,0.3409898281097412,0.3336598873138428,0.3433471918106079,0.16647171974182126,0.0864646434783935,0.0876647233963012,0.0227245092391967,0.0228326320648193,0.02261984348297115,0.2033841609954834,0.17997884750366205,0.1654102802276611
Adult,Aggregation,0.024287462234497,0.0249358415603637,0.024408817291259752,0.0010859966278076,0.0007133483886718501,0.00070214271545405,0.0009187459945678,0.0009766817092895,0.00096881389617915,0.0064355134963988495,0.00652420520782465,0.0050420761108398
Adult,Missing,0.0009150505065917,0.0009449720382689499,0.0009412765502929,0.009212017059326099,0.00584483146667475,0.0058244466781616,0.0027323961257934,0.00271582603454585,0.00275814533233635,0.0115056037902832,0.0085939168930053,0.00853931903839105
Adult,Row/Column,0.009179711341857851,0.009231686592102,0.00911092758178705,0.00561642646789545,0.00230634212493895,0.00230073928833,0.0014517307281493499,0.001448631286621,0.001460313796997,0.0024452209472656,0.00229859352111815,0.00229609012603755
Bank Marketing,I/O,0.4993867874145508,0.5051453113555908,0.4978618621826172,0.2431435585021972,0.0667876005172729,0.06748843193054195,0.02988767623901365,0.02992904186248775,0.02997064590454095,0.28038847446441645,0.26101863384246826,0.25691318511962885
Bank Marketing,Aggregation,0.0268952846527099,0.02677750587463375,0.026975631713867153,0.0008974075317381999,0.00069582462310785,0.0007197856903076001,0.00082623958587645,0.0008891820907591999,0.0008265972137451001,0.0062055587768554,0.0052993297576904,0.0038726329803466
Bank Marketing,Missing,0.0009388923645019,0.0009400844573974,0.0009629726409912,0.0131340026855468,0.00859618186950675,0.008550167083740151,0.0029327869415283004,0.0029128789901732496,0.00294184684753415,0.00940227508544915,0.00852453708648675,0.00851070880889885
