library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2025.1.0,2024.8.0,2022.1.0,2.2.0,1.0.0,2.0.0,0.20.0,1.31.0,1.0.0,4.17.0,4.13.0,4.15.0
dataset,category,,,,,,,,,,,,
Bank Marketing,Aggregation,0.05863857269287105,0.0284501314163208,0.05027770996093745,0.00069820880889885,0.0007101297378539499,0.0007041692733764,0.0007044076919555499,0.0007933378219604,0.0007921457290648499,0.0037611722946166498,0.006067633628845151,0.005218982696533149
Bank Marketing,Missing,0.0011172294616698499,0.00107383728027335,0.0036560297012328997,0.0095558166503906,0.0084816217422485,0.00846469402313225,0.00092899799346915,0.0028778314590453503,0.0015618801116943,0.00495302677154535,0.005458116531372,0.0049564838409422995
Bank Marketing,Row/Column,0.01155018806457515,0.01382577419281,0.0149462223052978,0.00333869457244865,0.00340247154235835,0.00341367721557615,0.0039455890655517,0.00163996219635005,0.0014421939849853,0.0023686885833739497,0.00257682800292965,0.00235188007354735
Drug Review,I/O,7.485319018363953,7.527992248535156,7.402756214141846,0.9676008224487305,0.9679551124572755,0.970162034034729,0.19570624828338617,0.13253927230834955,0.2315348386764526,1.104318618774414,1.3244869709014893,1.108474850654602
Drug Review,Aggregation,0.6018925905227661,0.22641277313232416,0.22967600822448725,0.00049340724945065,0.0005167722702026,0.00077521800994865,0.00091087818145745,0.0009101629257202,0.00077795982360835,0.0060718059539794506,0.00740993022918695,0.00726974010467525
Drug Review,Missing,0.0009522438049316001,0.000953197479248,0.00234019756317135,0.0313276052474975,0.0289547443389892,0.0292291641235351,0.03046083450317375,0.0029247999191283503,0.0024405717849731,0.0023914575576781502,0.0027594566345214,0.00242829322814935
Drug Review,Row/Column,0.007272005081176701,0.00737071037292475,0.0295122861862182,0.00823676586151115,0.00763309001922605,0.0079964399337768,0.0048944950103759,0.0010997056961059,0.0007045269012451001,0.0021706819534301498,0.0023201704025268,0.00216972827911375
US Census 1990,I/O,24.921926736831665,25.305989623069763,22.431639313697815,18.625606060028076,35.502105355262756,16.01987314224243,2.9268795251846313,4.888059973716736,5.147572755813599,25.145469069480896,25.059701204299927,25.39865209853066
US Census 1990,Aggregation,1.870022177696228,0.6428816318511963,0.5412821769714355,0.00192916393280025,0.0030586719512939,0.00196576118469235,0.0407265424728393,0.04435086250305175,0.0395898818969726,0.011306166648864701,0.014365196228027299,0.00801999254543465
US Census 1990,Missing,0.0009365081787109,0.0007946491241454499,0.008037805557250949,0.11791193485260004,0.0486536026000976,0.1278812885284423,0.0226047039031982,0.0192348957061767,0.02395558357238765,0.028080582618713348,0.0316522121429443,0.02830849910780475
US Census 1990,Row/Column,0.01068818569183345,0.01067733764648435,0.14888000488281244,0.24495637416839594,0.22315251827239985,0.2467974424362182,0.028224229812622,0.0074584484100341,0.009917855262756299,0.0132452249526977,0.012096762657165451,0.0093361616860495
